_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,flow,transition,target_participant_id,group_id,round_index,counted_rounds,rounds_required,status,role,roles,offer,decision,deadline,feedback_until,last_round,total_score,totals,timeout_count,max_timeouts,completion_reason,coin_value_dollars,batch_id
{},{},10,2026-06-18 01:54:09,False,,,GameTrial,46,46,,True,46,5,12,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 5, ""group_id"": 1, ""participant_id"": 5, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""2"": ""responder"", ""5"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""2"": ""responder"", ""5"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""2"": 5, ""5"": 5}, ""totals"": {""2"": 122, ""5"": 128}}, ""total_score"": 128, ""totals"": {""2"": 122, ""5"": 128}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,135,,,263.337,146.0,296.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,5,1,25,25,25,complete,proposer,"{""2"": ""responder"", ""5"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""2"": ""responder"", ""5"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""2"": 5, ""5"": 5}, ""totals"": {""2"": 122, ""5"": 128}}",128,"{""2"": 122, ""5"": 128}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},11,2026-06-18 01:54:09,False,,,GameTrial,46,46,,True,46,2,11,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 2, ""group_id"": 1, ""participant_id"": 2, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""2"": ""responder"", ""5"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""2"": ""responder"", ""5"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""2"": 5, ""5"": 5}, ""totals"": {""2"": 122, ""5"": 128}}, ""total_score"": 122, ""totals"": {""2"": 122, ""5"": 128}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,134,,,264.673,98.5,248.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,2,1,25,25,25,complete,responder,"{""2"": ""responder"", ""5"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""2"": ""responder"", ""5"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""2"": 5, ""5"": 5}, ""totals"": {""2"": 122, ""5"": 128}}",122,"{""2"": 122, ""5"": 128}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},17,2026-06-18 01:54:38,False,,,GameTrial,47,47,,True,47,6,18,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 6, ""group_id"": 2, ""participant_id"": 6, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""3"": ""responder"", ""6"": ""proposer""}, ""offer"": 4, ""decision"": ""reject"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""3"": ""responder"", ""6"": ""proposer""}, ""offer"": 4, ""decision"": ""reject"", ""payoffs"": {""3"": 0, ""6"": 0}, ""totals"": {""3"": 66, ""6"": 74}}, ""total_score"": 74, ""totals"": {""3"": 66, ""6"": 74}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,149,,,253.979,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,6,2,25,25,25,complete,proposer,"{""3"": ""responder"", ""6"": ""proposer""}",4.0,reject,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""3"": ""responder"", ""6"": ""proposer""}, ""offer"": 4, ""decision"": ""reject"", ""payoffs"": {""3"": 0, ""6"": 0}, ""totals"": {""3"": 66, ""6"": 74}}",74,"{""3"": 66, ""6"": 74}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},18,2026-06-18 01:54:38,False,,,GameTrial,47,47,,True,47,3,17,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 3, ""group_id"": 2, ""participant_id"": 3, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""3"": ""responder"", ""6"": ""proposer""}, ""offer"": 4, ""decision"": ""reject"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""3"": ""responder"", ""6"": ""proposer""}, ""offer"": 4, ""decision"": ""reject"", ""payoffs"": {""3"": 0, ""6"": 0}, ""totals"": {""3"": 66, ""6"": 74}}, ""total_score"": 66, ""totals"": {""3"": 66, ""6"": 74}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,148,,,253.542,114.5,264.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,3,2,25,25,25,complete,responder,"{""3"": ""responder"", ""6"": ""proposer""}",4.0,reject,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""3"": ""responder"", ""6"": ""proposer""}, ""offer"": 4, ""decision"": ""reject"", ""payoffs"": {""3"": 0, ""6"": 0}, ""totals"": {""3"": 66, ""6"": 74}}",66,"{""3"": 66, ""6"": 74}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},24,2026-06-18 01:55:51,False,,,GameTrial,48,48,,True,48,9,26,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 9, ""group_id"": 4, ""participant_id"": 9, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""8"": ""responder"", ""9"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""8"": ""responder"", ""9"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""8"": 3, ""9"": 7}, ""totals"": {""8"": 83, ""9"": 87}}, ""total_score"": 87, ""totals"": {""8"": 83, ""9"": 87}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,212,,,272.132,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,9,4,25,25,25,complete,proposer,"{""8"": ""responder"", ""9"": ""proposer""}",3.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""8"": ""responder"", ""9"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""8"": 3, ""9"": 7}, ""totals"": {""8"": 83, ""9"": 87}}",87,"{""8"": 83, ""9"": 87}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},25,2026-06-18 01:55:51,False,,,GameTrial,48,48,,True,48,8,27,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 8, ""group_id"": 4, ""participant_id"": 8, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""8"": ""responder"", ""9"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""8"": ""responder"", ""9"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""8"": 3, ""9"": 7}, ""totals"": {""8"": 83, ""9"": 87}}, ""total_score"": 83, ""totals"": {""8"": 83, ""9"": 87}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,213,,,268.858,114.0,264.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,8,4,25,25,25,complete,responder,"{""8"": ""responder"", ""9"": ""proposer""}",3.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""8"": ""responder"", ""9"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""8"": 3, ""9"": 7}, ""totals"": {""8"": 83, ""9"": 87}}",83,"{""8"": 83, ""9"": 87}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},28,2026-06-18 01:56:36,False,,,GameTrial,49,49,,True,49,10,32,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 10, ""group_id"": 5, ""participant_id"": 10, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""10"": ""proposer"", ""11"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""10"": ""proposer"", ""11"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""10"": 5, ""11"": 5}, ""totals"": {""10"": 125, ""11"": 125}}, ""total_score"": 125, ""totals"": {""10"": 125, ""11"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,249,,,247.157,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,10,5,25,25,25,complete,proposer,"{""10"": ""proposer"", ""11"": ""responder""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""10"": ""proposer"", ""11"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""10"": 5, ""11"": 5}, ""totals"": {""10"": 125, ""11"": 125}}",125,"{""10"": 125, ""11"": 125}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},29,2026-06-18 01:56:36,False,,,GameTrial,49,49,,True,49,11,31,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 11, ""group_id"": 5, ""participant_id"": 11, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""10"": ""proposer"", ""11"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""10"": ""proposer"", ""11"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""10"": 5, ""11"": 5}, ""totals"": {""10"": 125, ""11"": 125}}, ""total_score"": 125, ""totals"": {""10"": 125, ""11"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,247,,,250.962,98.5,248.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,11,5,25,25,25,complete,responder,"{""10"": ""proposer"", ""11"": ""responder""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""10"": ""proposer"", ""11"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""10"": 5, ""11"": 5}, ""totals"": {""10"": 125, ""11"": 125}}",125,"{""10"": 125, ""11"": 125}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},49,2026-06-18 01:58:14,True,response_timeout,2026-06-18 02:03:27,GameTrial,50,50,,True,50,12,41,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",False,False,,,,"{""type"": ""state_update"", ""target_participant_id"": 12, ""group_id"": 6, ""participant_id"": 12, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""12"": ""responder"", ""15"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""12"": ""responder"", ""15"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""12"": 5, ""15"": 5}, ""totals"": {""12"": 125, ""15"": 125}}, ""total_score"": 125, ""totals"": {""12"": 125, ""15"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,356,,,331.159,218.0,368.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,12,6,25,25,25,complete,responder,"{""12"": ""responder"", ""15"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""12"": ""responder"", ""15"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""12"": 5, ""15"": 5}, ""totals"": {""12"": 125, ""15"": 125}}",125,"{""12"": 125, ""15"": 125}",0,5,Completed all counted rounds.,0.005,batch-061702
{},{},50,2026-06-18 01:58:14,True,response_timeout,2026-06-18 02:03:27,GameTrial,50,50,,True,50,15,40,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",False,False,,,,"{""type"": ""state_update"", ""target_participant_id"": 15, ""group_id"": 6, ""participant_id"": 15, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""12"": ""responder"", ""15"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""12"": ""responder"", ""15"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""12"": 5, ""15"": 5}, ""totals"": {""12"": 125, ""15"": 125}}, ""total_score"": 125, ""totals"": {""12"": 125, ""15"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,355,,,331.052,99.0,249.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,15,6,25,25,25,complete,proposer,"{""12"": ""responder"", ""15"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""12"": ""responder"", ""15"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""12"": 5, ""15"": 5}, ""totals"": {""12"": 125, ""15"": 125}}",125,"{""12"": 125, ""15"": 125}",0,5,Completed all counted rounds.,0.005,batch-061702
